participant_id	brocanto_corr	brocanto_incorr	brocanto_RT	brocanto_block
sub-pp027	1.0	0.0	2336.5	1.0
sub-pp027	1.0	0.0	781.8000000715256	1.0
sub-pp027	1.0	0.0	503.60000002384186	1.0
sub-pp027	1.0	0.0	451.60000002384186	1.0
sub-pp027	0.0	1.0	474.2999999523163	1.0
sub-pp027	1.0	0.0	1945.399999976158	1.0
sub-pp027	0.0	1.0	1655.3000000715256	1.0
sub-pp027	0.0	1.0	1530.2999999523165	1.0
sub-pp027	1.0	0.0	2269.0	1.0
sub-pp027	0.0	1.0	1471.399999976158	1.0
sub-pp027	1.0	0.0	2046.7999999523165	1.0
sub-pp027	0.0	1.0	2515.399999976158	1.0
sub-pp027	1.0	0.0	2113.899999976158	1.0
sub-pp027	0.0	1.0	1665.0	1.0
sub-pp027	0.0	1.0	727.5	1.0
sub-pp027	0.0	1.0	1728.600000023842	1.0
sub-pp027	0.0	1.0	701.1999999284744	1.0
sub-pp027	0.0	1.0	1869.6000000238416	1.0
sub-pp027	0.0	1.0	1279.100000023842	1.0
sub-pp027	0.0	1.0	3128.5	1.0
sub-pp027	1.0	0.0	1281.5999999046326	1.0
sub-pp027	1.0	0.0	5461.299999952316	1.0
sub-pp027	0.0	1.0	2293.8000000715256	1.0
sub-pp027	0.0	1.0	818.1000000238419	1.0
sub-pp027	1.0	0.0	537.6000000238419	1.0
sub-pp027	0.0	1.0	2422.0	1.0
sub-pp027	0.0	1.0	1832.3000000715256	1.0
sub-pp027	1.0	0.0	973.2000000476836	1.0
sub-pp027	1.0	0.0	2395.600000023842	1.0
sub-pp027	1.0	0.0	1918.200000047684	1.0
sub-pp027	0.0	1.0	1682.2999999523165	1.0
sub-pp027	1.0	0.0	981.399999976158	1.0
sub-pp027	0.0	1.0	1641.399999976158	1.0
sub-pp027	1.0	0.0	988.7999999523164	1.0
sub-pp027	1.0	0.0	865.3999999761581	1.0
sub-pp027	1.0	0.0	826.6000000238419	1.0
