onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	Portuguese	Spanish	aliceloc
12.0	12.0	fix	n/a	Portuguese	Spanish	aliceloc
24.0	18.144798541494303	foreignDegraded	aliceloc_nebula101/Spanish/foreignDegraded/6_degraded.wav	Portuguese	Spanish	aliceloc
42.1447985414943	18.005966570297495	intact	aliceloc_nebula101/Portuguese/intact/13_intact.wav	Portuguese	Spanish	aliceloc
60.1507651117918	17.980178631631105	degraded	aliceloc_nebula101/Portuguese/degraded/10_degraded.wav	Portuguese	Spanish	aliceloc
78.1309437434229	18.0059609202945	foreign	aliceloc_nebula101/Spanish/foreign/21_intact.wav	Portuguese	Spanish	aliceloc
96.1369046637174	18.005934668821595	foreign	aliceloc_nebula101/Spanish/foreign/11_intact.wav	Portuguese	Spanish	aliceloc
114.142839332539	18.005965718821002	degraded	aliceloc_nebula101/Portuguese/degraded/16_degraded.wav	Portuguese	Spanish	aliceloc
132.14880505136	18.006006045351	intact	aliceloc_nebula101/Portuguese/intact/23_intact.wav	Portuguese	Spanish	aliceloc
150.154811096711	17.845188903289	foreignDegraded	aliceloc_nebula101/Spanish/foreignDegraded/16_degraded.wav	Portuguese	Spanish	aliceloc
168.0	12.0	fix	n/a	Portuguese	Spanish	aliceloc
180.0	18.144787426076	foreignDegraded	aliceloc_nebula101/Spanish/foreignDegraded/8_degraded.wav	Portuguese	Spanish	aliceloc
198.144787426076	18.00597029455801	intact	aliceloc_nebula101/Portuguese/intact/1_intact.wav	Portuguese	Spanish	aliceloc
216.150757720634	17.980219934580987	degraded	aliceloc_nebula101/Portuguese/degraded/22_degraded.wav	Portuguese	Spanish	aliceloc
234.130977655215	18.005929044558997	foreign	aliceloc_nebula101/Spanish/foreign/15_intact.wav	Portuguese	Spanish	aliceloc
252.136906699774	18.00601879092801	foreign	aliceloc_nebula101/Spanish/foreign/3_intact.wav	Portuguese	Spanish	aliceloc
270.142925490702	18.005826422448024	degraded	aliceloc_nebula101/Portuguese/degraded/20_degraded.wav	Portuguese	Spanish	aliceloc
288.14875191315	18.005959418821988	intact	aliceloc_nebula101/Portuguese/intact/19_intact.wav	Portuguese	Spanish	aliceloc
306.154711331972	17.84528866802799	foreignDegraded	aliceloc_nebula101/Spanish/foreignDegraded/24_degraded.wav	Portuguese	Spanish	aliceloc
324.0	12.0	fix	n/a	Portuguese	Spanish	aliceloc
336.0	12.0	fix	n/a	Portuguese	Spanish	aliceloc
