participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp020	1.0	0.0	1195.399999976158	13
sub-pp020	1.0	0.0	1015.7000000476836	42
sub-pp020	1.0	0.0	1275.5	64
sub-pp020	1.0	0.0	1159.7000000476835	75
sub-pp020	1.0	0.0	3251.899999976158	926
sub-pp020	1.0	0.0	2975.7999999523163	574
sub-pp020	1.0	0.0	4358.700000047684	9728
sub-pp020	1.0	0.0	4457.800000071526	8694
sub-pp020	0.0	1.0	16143.200000047684	34845
sub-pp020	1.0	0.0	7990.100000023842	68451
sub-pp020	0.0	1.0	13150.200000047684	817345
sub-pp020	0.0	1.0	7592.100000023842	658742
