participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp161	1.0	0.0	1252.5
sub-pp161	1.0	0.0	1217.5
sub-pp161	1.0	0.0	1775.2000000476835
sub-pp161	1.0	0.0	1485.300000011921
sub-pp161	1.0	0.0	1246.199999988079
sub-pp161	1.0	0.0	3032.300000011921
sub-pp161	1.0	0.0	1770.100000023842
sub-pp161	1.0	0.0	1391.699999988079
sub-pp161	1.0	0.0	2265.199999988079
sub-pp161	1.0	0.0	1350.399999976158
sub-pp161	1.0	0.0	1852.899999976158
sub-pp161	1.0	0.0	1558.399999976158
sub-pp161	1.0	0.0	1412.5
sub-pp161	1.0	0.0	3454.100000023842
sub-pp161	1.0	0.0	1508.399999976158
sub-pp161	1.0	0.0	3479.5
sub-pp161	1.0	0.0	4645.0
sub-pp161	1.0	0.0	1942.4000000357628
sub-pp161	1.0	0.0	4068.700000047684
sub-pp161	1.0	0.0	3636.400000035763
sub-pp161	1.0	0.0	2178.600000023842
sub-pp161	1.0	0.0	2316.699999988079
sub-pp161	1.0	0.0	8294.800000011921
sub-pp161	1.0	0.0	2508.400000035763
