participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp068	295.0	3.0	216.672787366875	81.69	263.0	2.0	214.781543487138	73.47
