participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp147	0.0	1.0	17196.79999999702
sub-pp147	1.0	0.0	58204.29999999702
sub-pp147	1.0	0.0	17353.29999999702
sub-pp147	0.0	1.0	61277.19999999553
sub-pp147	1.0	0.0	47242.20000000298
sub-pp147	0.0	1.0	22821.70000000298
sub-pp147	1.0	0.0	14778.0
sub-pp147	0.0	1.0	20098.79999999702
sub-pp147	1.0	0.0	29711.60000000149
sub-pp147	1.0	0.0	23575.10000000149
sub-pp147	0.0	1.0	46686.10000000149
sub-pp147	1.0	0.0	63645.60000000149
